exp10_10_1,Number of Total Clusters
Area of Cluster1069,392.5
Area of Cluster1070,407.5
Area of Cluster1071,504.5
Area of Cluster1072,511.5
Area of Cluster1073,514.0
Area of Cluster1074,520.0
Area of Cluster1075,523.5
Area of Cluster1076,537.5
Area of Cluster1077,600.5
Area of Cluster1078,655.0
Area of Cluster1079,750.0
Area of Cluster1080,796.0
Area of Cluster1081,833.5
Area of Cluster1082,966.5
Area of Cluster1083,974.0
Area of Cluster1084,1213.0
Area of Cluster1085,1220.0
Area of Cluster1086,1429.5
Area of Cluster1087,2642.5
